age,gender,policy_type,premium_amount,sales_channel,tenure_months,is_churned,total_claim_amount,total_claim_amount_settled,avg_settlement_time,num_claims,is_rejected,has_claim,claim_freq,monthly_premium,age_policy,tenure_claim,settlement_ratio,profitability,suspicious,fast_settlement,delay_risk,rejection_ratio,claim_to_premium,claim_severity
34,Male,Property,1369.85,Broker,75,0,3754.72,518.14,29.5,2.0,0.0,1,0.02666666666666667,18.264666666666667,46574.899999999994,150.0,0.1379969744747944,851.7099999999999,1,0,59.0,0.0,2.7409716392305725,1877.36
41,Female,Motor,2202.89,Online,59,0,4888.05,0.0,24.0,1.0,1.0,1,0.01694915254237288,37.33711864406779,90318.48999999999,59.0,0.0,2202.89,1,0,24.0,1.0,2.218926047147157,4888.05
20,Female,Motor,1209.99,Direct,10,1,0.0,0.0,0.0,0.0,0.0,0,0.0,120.999,24199.8,0.0,0.0,1209.99,0,1,0.0,0.0,0.0,0.0
49,Female,Property,770.66,Direct,33,0,0.0,0.0,0.0,0.0,0.0,0,0.0,23.35333333333333,37762.34,0.0,0.0,770.66,0,1,0.0,0.0,0.0,0.0
52,Male,Motor,654.32,Direct,78,0,0.0,0.0,0.0,0.0,0.0,0,0.0,8.38871794871795,34024.64,0.0,0.0,654.32,0,1,0.0,0.0,0.0,0.0
55,Male,Motor,2198.2,Online,37,0,3693.31,1535.62,6.0,2.0,1.0,1,0.05405405405405406,59.41081081081081,120900.99999999999,74.0,0.41578421524323705,662.5799999999999,0,1,12.0,0.5,1.680151942498408,1846.655
30,Female,Health,510.43,Bank,8,1,2715.34,1714.58,35.0,1.0,0.0,1,0.125,63.80375,15312.9,8.0,0.6314421030147237,-1204.1499999999999,1,0,35.0,0.0,5.3197108320435715,2715.34
73,Male,Property,1122.08,Online,33,0,0.0,0.0,0.0,0.0,0.0,0,0.0,34.00242424242424,81911.84,0.0,0.0,1122.08,0,1,0.0,0.0,0.0,0.0
64,Male,Health,549.22,Direct,7,1,0.0,0.0,0.0,0.0,0.0,0,0.0,78.46000000000001,35150.08,0.0,0.0,549.22,0,1,0.0,0.0,0.0,0.0
42,Male,Property,1955.93,Online,34,1,0.0,0.0,0.0,0.0,0.0,0,0.0,57.527352941176474,82149.06,0.0,0.0,1955.93,0,1,0.0,0.0,0.0,0.0
26,Female,Health,1238.49,Online,71,0,2674.16,2642.26,4.0,1.0,0.0,1,0.014084507042253521,17.443521126760565,32200.74,71.0,0.9880710204325845,-1403.7700000000002,0,1,4.0,0.0,2.1592100057327874,2674.16
21,Female,Motor,942.74,Broker,7,0,0.0,0.0,0.0,0.0,0.0,0,0.0,134.67714285714285,19797.54,0.0,0.0,942.74,0,1,0.0,0.0,0.0,0.0
31,Male,Property,966.64,Broker,41,0,0.0,0.0,0.0,0.0,0.0,0,0.0,23.57658536585366,29965.84,0.0,0.0,966.64,0,1,0.0,0.0,0.0,0.0
54,Male,Motor,2145.31,Broker,118,0,4260.54,4258.78,45.0,1.0,0.0,1,0.00847457627118644,18.18059322033898,115846.73999999999,118.0,0.9995869068240175,-2113.47,0,0,45.0,0.0,1.9859787163626703,4260.54
51,Male,Motor,1429.06,Direct,100,0,6397.17,0.0,73.0,1.0,1.0,1,0.01,14.2906,72882.06,100.0,0.0,1429.06,1,0,73.0,1.0,4.476488041089947,6397.17
28,Female,Health,1822.88,Bank,55,0,4719.45,0.0,22.0,1.0,0.0,1,0.01818181818181818,33.14327272727273,51040.64,55.0,0.0,1822.88,1,0,22.0,0.0,2.5890075046080923,4719.45
58,Female,Motor,2252.89,Direct,7,0,4764.91,3333.7200000000003,20.5,2.0,0.0,1,0.2857142857142857,321.84142857142854,130667.62,14.0,0.6996396574122072,-1080.8300000000004,1,0,41.0,0.0,2.115021150610993,2382.455
73,Male,Motor,2264.18,Direct,84,0,6319.28,3062.45,23.0,2.0,0.0,1,0.023809523809523808,26.954523809523806,165285.13999999998,168.0,0.48462008330062917,-798.27,1,0,46.0,0.0,2.790979515762881,3159.64
20,Male,Motor,888.42,Bank,18,1,1852.46,0.0,20.0,1.0,0.0,1,0.05555555555555555,49.35666666666666,17768.399999999998,18.0,0.0,888.42,0,0,20.0,0.0,2.0851173994281984,1852.46
45,Male,Motor,2385.88,Bank,109,0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.888807339449542,107364.6,0.0,0.0,2385.88,0,1,0.0,0.0,0.0,0.0
46,Male,Property,159.7,Online,43,0,0.0,0.0,0.0,0.0,0.0,0,0.0,3.7139534883720926,7346.2,0.0,0.0,159.7,0,1,0.0,0.0,0.0,0.0
26,Female,Health,1004.41,Broker,105,1,4599.64,4508.04,22.0,1.0,0.0,1,0.009523809523809525,9.565809523809524,26114.66,105.0,0.9800853979876685,-3503.63,1,0,22.0,0.0,4.57944464909748,4599.64
20,Male,Property,2249.92,Broker,78,1,0.0,0.0,0.0,0.0,0.0,0,0.0,28.845128205128205,44998.4,0.0,0.0,2249.92,0,1,0.0,0.0,0.0,0.0
42,Female,Motor,759.13,Broker,40,1,0.0,0.0,0.0,0.0,0.0,0,0.0,18.97825,31883.46,0.0,0.0,759.13,0,1,0.0,0.0,0.0,0.0
51,Male,Motor,755.4,Broker,53,0,3885.48,1785.74,27.0,2.0,1.0,1,0.03773584905660377,14.252830188679244,38525.4,106.0,0.45959315194004347,-1030.3400000000001,1,0,54.0,0.5,5.1436060365369345,1942.74
29,Male,Motor,826.29,Broker,14,0,2352.35,1105.8,28.5,2.0,0.0,1,0.14285714285714285,59.020714285714284,23962.41,28.0,0.4700831083809807,-279.51,1,0,57.0,0.0,2.846881845356957,1176.175
59,Male,Motor,1569.55,Online,21,0,7778.2,0.0,46.0,2.0,1.0,1,0.09523809523809523,74.74047619047619,92603.45,42.0,0.0,1569.55,1,0,92.0,0.5,4.9556879360326205,3889.1
26,Male,Motor,1152.0,Broker,113,0,852.84,667.84,23.0,1.0,0.0,1,0.008849557522123894,10.194690265486726,29952.0,113.0,0.7830777168050279,484.15999999999997,0,0,23.0,0.0,0.7403125,852.84
32,Male,Health,1844.16,Broker,57,1,377.74,0.0,36.0,1.0,0.0,1,0.017543859649122806,32.35368421052632,59013.12,57.0,0.0,1844.16,0,0,36.0,0.0,0.20483038348082597,377.74
57,Female,Property,2247.79,Broker,91,0,2481.5,0.0,14.0,1.0,0.0,1,0.01098901098901099,24.700989010989012,128124.03,91.0,0.0,2247.79,0,0,14.0,0.0,1.1039732359339618,2481.5
42,Male,Property,1718.08,Online,46,0,0.0,0.0,0.0,0.0,0.0,0,0.0,37.3495652173913,72159.36,0.0,0.0,1718.08,0,1,0.0,0.0,0.0,0.0
22,Male,Motor,590.72,Online,26,0,4814.5,0.0,1.0,1.0,1.0,1,0.038461538461538464,22.720000000000002,12995.84,26.0,0.0,590.72,0,1,1.0,1.0,8.150223456121344,4814.5
28,Male,Property,2338.44,Online,91,0,10041.44,6339.8,27.0,3.0,1.0,1,0.03296703296703297,25.697142857142858,65476.32,273.0,0.6313636291209229,-4001.36,1,0,81.0,0.3333333333333333,4.294076392808881,3347.146666666667
51,Female,Motor,734.78,Broker,24,0,0.0,0.0,0.0,0.0,0.0,0,0.0,30.61583333333333,37473.78,0.0,0.0,734.78,0,1,0.0,0.0,0.0,0.0
41,Female,Motor,459.75,Direct,5,1,0.0,0.0,0.0,0.0,0.0,0,0.0,91.95,18849.75,0.0,0.0,459.75,0,1,0.0,0.0,0.0,0.0
32,Female,Property,315.92,Broker,42,0,2477.06,1501.2,1.0,1.0,0.0,1,0.023809523809523808,7.5219047619047625,10109.44,42.0,0.6060410325143517,-1185.28,0,1,1.0,0.0,7.840782476576348,2477.06
55,Female,Health,1452.12,Broker,102,0,0.0,0.0,0.0,0.0,0.0,0,0.0,14.236470588235292,79866.59999999999,0.0,0.0,1452.12,0,1,0.0,0.0,0.0,0.0
25,Male,Motor,373.03,Bank,92,1,0.0,0.0,0.0,0.0,0.0,0,0.0,4.054673913043478,9325.75,0.0,0.0,373.03,0,1,0.0,0.0,0.0,0.0
22,Male,Motor,433.06,Bank,106,1,3182.77,2967.08,12.0,1.0,0.0,1,0.009433962264150943,4.085471698113207,9527.32,106.0,0.9322319866028648,-2534.02,0,0,12.0,0.0,7.349489678104651,3182.77
65,Male,Motor,820.07,Online,43,0,4622.35,0.0,16.0,1.0,0.0,1,0.023255813953488372,19.07139534883721,53304.55,43.0,0.0,820.07,0,0,16.0,0.0,5.636531027839087,4622.35
43,Female,Health,775.97,Bank,32,1,576.99,430.61,9.0,1.0,0.0,1,0.03125,24.2490625,33366.71,32.0,0.7463040953916013,345.36,0,0,9.0,0.0,0.7435725607948761,576.99
35,Male,Health,1550.17,Online,88,1,4755.37,4191.92,39.0,1.0,0.0,1,0.011363636363636364,17.615568181818183,54255.950000000004,88.0,0.8815129001528799,-2641.75,1,0,39.0,0.0,3.0676441938626082,4755.37
23,Male,Property,2060.19,Broker,6,1,1599.27,1217.14,1.0,1.0,0.0,1,0.16666666666666666,343.365,47384.37,6.0,0.761059733503411,843.05,0,1,1.0,0.0,0.7762730621932928,1599.27
54,Female,Motor,1927.24,Bank,74,0,2176.38,0.0,31.0,1.0,1.0,1,0.013513513513513514,26.043783783783784,104070.96,74.0,0.0,1927.24,0,0,31.0,1.0,1.1292729499180176,2176.38
65,Female,Motor,729.96,Broker,110,0,0.0,0.0,0.0,0.0,0.0,0,0.0,6.636,47447.4,0.0,0.0,729.96,0,1,0.0,0.0,0.0,0.0
30,Female,Health,688.75,Online,116,0,1879.5,0.0,11.0,1.0,1.0,1,0.008620689655172414,5.9375,20662.5,116.0,0.0,688.75,0,0,11.0,1.0,2.728856624319419,1879.5
45,Male,Health,2417.9,Broker,67,0,0.0,0.0,0.0,0.0,0.0,0,0.0,36.08805970149254,108805.5,0.0,0.0,2417.9,0,1,0.0,0.0,0.0,0.0
22,Male,Motor,119.77,Direct,7,1,0.0,0.0,0.0,0.0,0.0,0,0.0,17.11,2634.94,0.0,0.0,119.77,0,1,0.0,0.0,0.0,0.0
30,Female,Health,2211.33,Online,29,1,0.0,0.0,0.0,0.0,0.0,0,0.0,76.25275862068965,66339.9,0.0,0.0,2211.33,0,1,0.0,0.0,0.0,0.0
34,Male,Property,579.35,Direct,34,0,19870.22,4419.36,35.333333333333336,3.0,0.0,1,0.08823529411764706,17.03970588235294,19697.9,102.0,0.2224112264484238,-3840.0099999999998,1,0,106.0,0.0,34.29743678260119,6623.406666666667
67,Female,Property,2373.48,Broker,7,1,357.51,273.65,57.0,1.0,0.0,1,0.14285714285714285,339.06857142857143,159023.16,7.0,0.7654331347374899,2099.83,0,0,57.0,0.0,0.15062692754942109,357.51
57,Female,Property,921.54,Direct,81,0,7386.38,5479.0599999999995,19.5,2.0,0.0,1,0.024691358024691357,11.377037037037036,52527.78,162.0,0.741778787443917,-4557.5199999999995,0,0,39.0,0.0,8.015257069687697,3693.19
62,Male,Property,1156.84,Direct,77,0,0.0,0.0,0.0,0.0,0.0,0,0.0,15.023896103896103,71724.08,0.0,0.0,1156.84,0,1,0.0,0.0,0.0,0.0
49,Female,Health,1797.09,Bank,58,0,4943.32,4677.49,1.0,1.0,0.0,1,0.017241379310344827,30.984310344827584,88057.40999999999,58.0,0.9462243997960885,-2880.3999999999996,0,1,1.0,0.0,2.7507359119465358,4943.32
46,Female,Property,1510.41,Online,85,0,2401.54,2310.41,31.5,2.0,0.0,1,0.023529411764705882,17.769529411764708,69478.86,170.0,0.9620535156607842,-799.9999999999998,0,0,63.0,0.0,1.5899921213445354,1200.77
68,Female,Motor,863.05,Direct,31,0,4501.6,3703.69,29.0,1.0,0.0,1,0.03225806451612903,27.84032258064516,58687.399999999994,31.0,0.8227496889994668,-2840.6400000000003,1,0,29.0,0.0,5.215920282718267,4501.6
75,Male,Motor,1429.19,Broker,73,0,3536.36,3271.0,1.0,1.0,0.0,1,0.0136986301369863,19.577945205479452,107189.25,73.0,0.9249623907068285,-1841.81,0,1,1.0,0.0,2.474380593203143,3536.36
20,Female,Motor,1853.7,Bank,45,0,14385.54,0.0,47.0,1.0,1.0,1,0.022222222222222223,41.193333333333335,37074.0,45.0,0.0,1853.7,1,0,47.0,1.0,7.760446674219129,14385.54
73,Female,Health,201.6,Broker,47,0,5878.54,5486.04,10.5,2.0,0.0,1,0.0425531914893617,4.2893617021276595,14716.8,94.0,0.9332317208014235,-5284.44,0,0,21.0,0.0,29.159424603174603,2939.27
57,Female,Motor,126.88,Broker,77,0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.6477922077922078,7232.16,0.0,0.0,126.88,0,1,0.0,0.0,0.0,0.0
51,Female,Property,1199.36,Direct,81,0,4110.54,3400.11,9.0,1.0,0.0,1,0.012345679012345678,14.806913580246912,61167.35999999999,81.0,0.8271686931644018,-2200.75,0,0,9.0,0.0,3.42727788153682,4110.54
57,Female,Motor,416.41,Bank,72,0,1850.67,1151.53,34.0,1.0,0.0,1,0.013888888888888888,5.783472222222223,23735.370000000003,72.0,0.6222233029119183,-735.1199999999999,1,0,34.0,0.0,4.4443457169616485,1850.67
44,Female,Motor,1694.43,Broker,73,0,1801.39,1190.76,18.0,1.0,0.0,1,0.0136986301369863,23.2113698630137,74554.92,73.0,0.6610228767784877,503.6700000000001,0,0,18.0,0.0,1.0631244725364872,1801.39
30,Female,Health,613.73,Broker,73,1,0.0,0.0,0.0,0.0,0.0,0,0.0,8.407260273972604,18411.9,0.0,0.0,613.73,0,1,0.0,0.0,0.0,0.0
62,Male,Motor,1138.84,Direct,40,0,3052.3,0.0,42.0,1.0,0.0,1,0.025,28.470999999999997,70608.08,40.0,0.0,1138.84,1,0,42.0,0.0,2.6801833444557626,3052.3
50,Male,Motor,574.41,Broker,112,0,1440.12,1082.65,20.0,1.0,0.0,1,0.008928571428571428,5.128660714285714,28720.5,112.0,0.7517776296419744,-508.2400000000001,0,0,20.0,0.0,2.5071290541599205,1440.12
23,Female,Motor,1416.36,Online,116,1,8392.51,0.0,68.0,1.0,1.0,1,0.008620689655172414,12.209999999999999,32576.28,116.0,0.0,1416.36,1,0,68.0,1.0,5.925407382303935,8392.51
41,Male,Health,378.53,Direct,30,0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.617666666666667,15519.73,0.0,0.0,378.53,0,1,0.0,0.0,0.0,0.0
36,Male,Motor,155.46,Direct,62,0,2881.24,0.0,18.0,1.0,0.0,1,0.016129032258064516,2.5074193548387096,5596.56,62.0,0.0,155.46,0,0,18.0,0.0,18.533642094429432,2881.24
33,Female,Health,222.72,Broker,71,0,1715.38,1658.77,5.0,1.0,0.0,1,0.014084507042253521,3.1369014084507043,7349.76,71.0,0.9669985659154239,-1436.05,0,1,5.0,0.0,7.701957614942529,1715.38
57,Male,Health,2390.22,Broker,17,0,8177.15,2625.59,16.0,2.0,0.0,1,0.11764705882352941,140.60117647058823,136242.53999999998,34.0,0.32108864335373577,-235.37000000000035,0,0,32.0,0.0,3.421086761888027,4088.575
45,Female,Motor,441.49,Bank,103,0,4017.76,0.0,42.0,1.0,1.0,1,0.009708737864077669,4.286310679611651,19867.05,103.0,0.0,441.49,1,0,42.0,1.0,9.100455276450203,4017.76
50,Female,Motor,1800.35,Bank,102,0,0.0,0.0,0.0,0.0,0.0,0,0.0,17.65049019607843,90017.5,0.0,0.0,1800.35,0,1,0.0,0.0,0.0,0.0
65,Female,Motor,263.02,Broker,5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,52.604,17096.3,0.0,0.0,263.02,0,1,0.0,0.0,0.0,0.0
58,Female,Health,359.58,Broker,81,0,1347.03,1107.55,29.0,1.0,0.0,1,0.012345679012345678,4.439259259259259,20855.64,81.0,0.8222162832305145,-747.97,1,0,29.0,0.0,3.746120473886201,1347.03
30,Female,Motor,1321.3,Broker,104,0,9752.72,485.15,52.5,2.0,1.0,1,0.019230769230769232,12.704807692307693,39639.0,208.0,0.049745096752495714,836.15,1,0,105.0,0.5,7.381154923181715,4876.36
60,Male,Motor,1215.69,Online,1,0,4097.04,3680.46,34.0,2.0,0.0,1,2.0,1215.69,72941.40000000001,2.0,0.8983217151895027,-2464.77,1,0,68.0,0.0,3.3701354786170814,2048.52
62,Female,Health,2383.79,Online,80,0,0.0,0.0,0.0,0.0,0.0,0,0.0,29.797375,147794.98,0.0,0.0,2383.79,0,1,0.0,0.0,0.0,0.0
42,Male,Health,2367.61,Direct,81,0,3415.64,3193.15,1.0,1.0,0.0,1,0.012345679012345678,29.229753086419755,99439.62000000001,81.0,0.9348614022555071,-825.54,0,1,1.0,0.0,1.4426531396640492,3415.64
70,Female,Motor,1971.06,Online,94,0,0.0,0.0,0.0,0.0,0.0,0,0.0,20.968723404255318,137974.19999999998,0.0,0.0,1971.06,0,1,0.0,0.0,0.0,0.0
59,Female,Motor,1545.04,Online,31,0,0.0,0.0,0.0,0.0,0.0,0,0.0,49.839999999999996,91157.36,0.0,0.0,1545.04,0,1,0.0,0.0,0.0,0.0
53,Female,Property,1191.9,Bank,35,0,3335.71,0.0,23.0,1.0,1.0,1,0.02857142857142857,34.05428571428572,63170.700000000004,35.0,0.0,1191.9,1,0,23.0,1.0,2.7986492155382163,3335.71
44,Male,Property,954.83,Broker,109,0,1769.83,1521.23,22.0,1.0,0.0,1,0.009174311926605505,8.759908256880735,42012.520000000004,109.0,0.8595345315651787,-566.4,0,0,22.0,0.0,1.8535550831037984,1769.83
55,Female,Health,2373.01,Broker,72,0,342.52,0.0,25.0,1.0,1.0,1,0.013888888888888888,32.95847222222223,130515.55000000002,72.0,0.0,2373.01,0,0,25.0,1.0,0.14433988900173195,342.52
24,Female,Health,1546.98,Broker,112,1,0.0,0.0,0.0,0.0,0.0,0,0.0,13.812321428571428,37127.520000000004,0.0,0.0,1546.98,0,1,0.0,0.0,0.0,0.0
22,Female,Health,1489.77,Bank,120,0,1969.85,0.0,7.0,1.0,0.0,1,0.008333333333333333,12.41475,32774.94,120.0,0.0,1489.77,0,1,7.0,0.0,1.322251085738067,1969.85
60,Female,Property,656.56,Online,30,0,0.0,0.0,0.0,0.0,0.0,0,0.0,21.88533333333333,39393.6,0.0,0.0,656.56,0,1,0.0,0.0,0.0,0.0
62,Male,Property,212.07,Online,103,1,4900.89,3729.09,27.0,1.0,0.0,1,0.009708737864077669,2.0589320388349512,13148.34,103.0,0.7609005711207556,-3517.02,1,0,27.0,0.0,23.109775074267933,4900.89
75,Female,Motor,2368.45,Broker,85,0,0.0,0.0,0.0,0.0,0.0,0,0.0,27.864117647058823,177633.75,0.0,0.0,2368.45,0,1,0.0,0.0,0.0,0.0
74,Male,Property,852.96,Broker,15,1,0.0,0.0,0.0,0.0,0.0,0,0.0,56.864000000000004,63119.04,0.0,0.0,852.96,0,1,0.0,0.0,0.0,0.0
68,Female,Motor,1162.21,Broker,120,0,0.0,0.0,0.0,0.0,0.0,0,0.0,9.685083333333333,79030.28,0.0,0.0,1162.21,0,1,0.0,0.0,0.0,0.0
48,Male,Motor,375.14,Online,98,0,3056.22,2642.09,14.0,1.0,0.0,1,0.01020408163265306,3.827959183673469,18006.72,98.0,0.8644960114127911,-2266.9500000000003,0,0,14.0,0.0,8.146878498693821,3056.22
40,Male,Health,2108.62,Broker,56,0,0.0,0.0,0.0,0.0,0.0,0,0.0,37.65392857142857,84344.79999999999,0.0,0.0,2108.62,0,1,0.0,0.0,0.0,0.0
59,Female,Motor,166.32,Broker,60,0,4455.73,2871.39,31.0,1.0,0.0,1,0.016666666666666666,2.772,9812.88,60.0,0.64442639028846,-2705.0699999999997,1,0,31.0,0.0,26.790103415103413,4455.73
27,Female,Property,2101.58,Online,27,1,0.0,0.0,0.0,0.0,0.0,0,0.0,77.8362962962963,56742.659999999996,0.0,0.0,2101.58,0,1,0.0,0.0,0.0,0.0
49,Male,Motor,436.68,Broker,2,0,0.0,0.0,0.0,0.0,0.0,0,0.0,218.34,21397.32,0.0,0.0,436.68,0,1,0.0,0.0,0.0,0.0
60,Female,Health,2227.75,Direct,74,0,668.77,462.71,18.0,1.0,0.0,1,0.013513513513513514,30.10472972972973,133665.0,74.0,0.6918821119368392,1765.04,0,0,18.0,0.0,0.3001997531141286,668.77
70,Female,Property,1851.45,Broker,64,0,1453.89,1452.45,17.0,1.0,0.0,1,0.015625,28.92890625,129601.5,64.0,0.9990095536801271,399.0,0,0,17.0,0.0,0.7852710038078263,1453.89
47,Female,Property,495.21,Bank,5,1,1120.8,863.31,21.0,1.0,0.0,1,0.2,99.042,23274.87,5.0,0.7702623126338329,-368.09999999999997,1,0,21.0,0.0,2.2632822438965285,1120.8
56,Male,Motor,1457.96,Online,91,0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.021538461538462,81645.76000000001,0.0,0.0,1457.96,0,1,0.0,0.0,0.0,0.0
48,Female,Motor,850.38,Bank,68,0,0.0,0.0,0.0,0.0,0.0,0,0.0,12.505588235294118,40818.24,0.0,0.0,850.38,0,1,0.0,0.0,0.0,0.0
35,Female,Health,527.76,Direct,111,0,0.0,0.0,0.0,0.0,0.0,0,0.0,4.754594594594595,18471.6,0.0,0.0,527.76,0,1,0.0,0.0,0.0,0.0
53,Female,Motor,2162.04,Bank,13,0,1522.65,1314.58,15.0,1.0,0.0,1,0.07692307692307693,166.31076923076924,114588.12,13.0,0.8633500804518437,847.46,0,0,15.0,0.0,0.7042654159960038,1522.65
19,Male,Property,1068.45,Bank,81,0,3699.87,0.0,18.0,1.0,1.0,1,0.012345679012345678,13.190740740740742,20300.55,81.0,0.0,1068.45,0,0,18.0,1.0,3.4628386915625438,3699.87
31,Female,Property,1056.5,Online,85,0,4388.73,4304.36,14.0,1.0,0.0,1,0.011764705882352941,12.429411764705883,32751.5,85.0,0.9807757597300358,-3247.8599999999997,0,0,14.0,0.0,4.1540274491244675,4388.73
30,Male,Motor,507.73,Bank,23,0,2568.97,2298.39,10.0,1.0,0.0,1,0.043478260869565216,22.07521739130435,15231.900000000001,23.0,0.8946737408377677,-1790.6599999999999,0,0,10.0,0.0,5.0597167786028,2568.97
46,Female,Motor,1019.36,Direct,97,0,0.0,0.0,0.0,0.0,0.0,0,0.0,10.508865979381444,46890.56,0.0,0.0,1019.36,0,1,0.0,0.0,0.0,0.0
29,Male,Motor,2191.88,Direct,50,0,4435.3099999999995,3165.25,15.5,2.0,0.0,1,0.04,43.8376,63564.520000000004,100.0,0.7136479750006202,-973.3699999999999,0,0,31.0,0.0,2.023518623282296,2217.6549999999997
56,Female,Property,971.51,Broker,79,0,2285.13,1504.6,30.0,1.0,0.0,1,0.012658227848101266,12.29759493670886,54404.56,79.0,0.658430811376158,-533.0899999999999,1,0,30.0,0.0,2.3521425409928876,2285.13
19,Female,Motor,2383.85,Online,78,1,1045.67,959.18,18.0,1.0,0.0,1,0.01282051282051282,30.562179487179485,45293.15,78.0,0.9172874807539663,1424.67,0,0,18.0,0.0,0.4386475659122848,1045.67
49,Male,Motor,2371.14,Online,73,0,7500.94,0.0,28.5,2.0,2.0,1,0.0273972602739726,32.4813698630137,116185.86,146.0,0.0,2371.14,1,0,57.0,1.0,3.1634319356933798,3750.47
30,Male,Motor,447.76,Online,108,1,0.0,0.0,0.0,0.0,0.0,0,0.0,4.145925925925926,13432.8,0.0,0.0,447.76,0,1,0.0,0.0,0.0,0.0
63,Male,Health,525.55,Broker,37,1,5034.63,714.72,28.5,2.0,1.0,1,0.05405405405405406,14.204054054054053,33109.649999999994,74.0,0.1419607796402119,-189.17000000000007,1,0,57.0,0.5,9.57973551517458,2517.315
44,Female,Motor,2170.42,Direct,30,1,0.0,0.0,0.0,0.0,0.0,0,0.0,72.34733333333334,95498.48000000001,0.0,0.0,2170.42,0,1,0.0,0.0,0.0,0.0
66,Female,Motor,1042.63,Broker,93,0,9273.6,7754.18,18.666666666666668,3.0,0.0,1,0.03225806451612903,11.211075268817206,68813.58,279.0,0.8361564009661836,-6711.55,0,0,56.0,0.0,8.894430430737653,3091.2000000000003
58,Female,Property,110.5,Online,23,0,517.19,0.0,2.0,1.0,1.0,1,0.043478260869565216,4.804347826086956,6409.0,23.0,0.0,110.5,0,1,2.0,1.0,4.680452488687783,517.19
34,Female,Property,757.29,Broker,34,0,0.0,0.0,0.0,0.0,0.0,0,0.0,22.273235294117647,25747.86,0.0,0.0,757.29,0,1,0.0,0.0,0.0,0.0
57,Male,Health,1534.31,Bank,119,0,6858.650000000001,5490.97,10.0,2.0,0.0,1,0.01680672268907563,12.893361344537814,87455.67,238.0,0.8005904952140727,-3956.6600000000003,0,0,20.0,0.0,4.4701852950186085,3429.3250000000003
48,Female,Motor,2018.24,Broker,64,0,772.53,562.98,25.0,1.0,0.0,1,0.015625,31.535,96875.52,64.0,0.7287483981204614,1455.26,0,0,25.0,0.0,0.3827741002061202,772.53
51,Female,Motor,420.13,Broker,55,0,5382.34,4214.04,28.0,2.0,0.0,1,0.03636363636363636,7.638727272727273,21426.63,110.0,0.7829382759171661,-3793.91,1,0,56.0,0.0,12.811129888367887,2691.17
41,Female,Health,365.3,Bank,71,0,5249.81,4423.41,22.0,2.0,0.0,1,0.028169014084507043,5.145070422535212,14977.300000000001,142.0,0.8425847792586778,-4058.1099999999997,1,0,44.0,0.0,14.371229126745142,2624.905
62,Female,Motor,2313.02,Direct,117,0,3881.52,0.0,17.0,1.0,0.0,1,0.008547008547008548,19.76940170940171,143407.24,117.0,0.0,2313.02,0,0,17.0,0.0,1.6781177854060925,3881.52
52,Female,Property,1902.76,Broker,9,1,0.0,0.0,0.0,0.0,0.0,0,0.0,211.4177777777778,98943.52,0.0,0.0,1902.76,0,1,0.0,0.0,0.0,0.0
65,Female,Health,1515.47,Direct,114,1,7994.74,2117.95,32.5,2.0,1.0,1,0.017543859649122806,13.29359649122807,98505.55,228.0,0.2649179335413034,-602.4799999999998,1,0,65.0,0.5,5.2754195068196665,3997.37
23,Female,Motor,1946.05,Broker,4,1,4317.82,0.0,39.0,1.0,1.0,1,0.25,486.5125,44759.15,4.0,0.0,1946.05,1,0,39.0,1.0,2.218761080136687,4317.82
36,Male,Property,1129.25,Bank,66,1,248.46,157.17,21.0,1.0,0.0,1,0.015151515151515152,17.109848484848484,40653.0,66.0,0.6325766723013764,972.08,0,0,21.0,0.0,0.22002213858755812,248.46
47,Female,Property,1920.29,Online,120,0,0.0,0.0,0.0,0.0,0.0,0,0.0,16.002416666666665,90253.63,0.0,0.0,1920.29,0,1,0.0,0.0,0.0,0.0
24,Female,Motor,992.33,Broker,91,0,11750.96,0.0,52.0,1.0,1.0,1,0.01098901098901099,10.904725274725275,23815.920000000002,91.0,0.0,992.33,1,0,52.0,1.0,11.841786502473974,11750.96
27,Female,Health,685.83,Online,33,1,0.0,0.0,0.0,0.0,0.0,0,0.0,20.782727272727275,18517.41,0.0,0.0,685.83,0,1,0.0,0.0,0.0,0.0
58,Female,Motor,1849.63,Broker,32,0,0.0,0.0,0.0,0.0,0.0,0,0.0,57.8009375,107278.54000000001,0.0,0.0,1849.63,0,1,0.0,0.0,0.0,0.0
49,Male,Motor,1107.21,Online,44,1,3835.36,0.0,25.0,1.0,1.0,1,0.022727272727272728,25.163863636363637,54253.29,44.0,0.0,1107.21,1,0,25.0,1.0,3.4639860550392427,3835.36
51,Male,Motor,2455.31,Bank,109,0,0.0,0.0,0.0,0.0,0.0,0,0.0,22.52577981651376,125220.81,0.0,0.0,2455.31,0,1,0.0,0.0,0.0,0.0
45,Male,Health,938.76,Bank,110,0,4854.03,4684.3,1.0,1.0,0.0,1,0.00909090909090909,8.534181818181818,42244.2,110.0,0.965033178616531,-3745.54,0,1,1.0,0.0,5.170682602582129,4854.03
32,Male,Property,2312.15,Direct,37,0,2031.34,0.0,9.0,1.0,1.0,1,0.02702702702702703,62.49054054054054,73988.8,37.0,0.0,2312.15,0,0,9.0,1.0,0.878550267067448,2031.34
